"","x"
"4647",0
"4648",-1
"4649",1
"4650",1
"4651",0
"4652",1
"4653",-1
"4654",-2
"4655",-1
"4656",1
"4657",1
"4658",0
"4659",-3
"4660",0
"4661",-1
"4662",1
"4663",2
"4664",-1
"4665",0
"4666",1
"4667",-1
"4668",-2
"4669",-1
"4670",2
"4671",0
"4672",0
"4673",1
"4674",-1
"4675",0
"4676",0
"4677",1
"4678",0
"4679",1
"4680",1
"4681",0
"4682",1
"4683",0
"4684",1
"4685",-1
"4686",1
"4687",-1
"4688",-1
"4689",2
"4690",1
"4691",0
"4692",1
"4693",0
"4694",0
"4695",-2
"4696",0
"4697",1
"4698",-1
"4699",0
"4700",0
"4701",-2
"4702",1
"4703",-1
"4704",-1
"4705",0
"4706",-1
"4707",-1
"4708",-1
"4709",-1
"4710",0
"4711",0
"4712",1
"4713",0
"4714",-1
"4715",2
"4716",0
"4717",0
"4718",0
"4719",0
"4720",0
"4721",-2
"4722",1
"4723",-1
"4724",0
"4725",0
"4726",0
"4727",-1
"4728",0
"4729",1
"4730",0
"4731",0
"4732",0
"4733",0
"4734",0
"4735",0
"4736",0
"4737",1
"4738",0
"4739",0
"4740",0
"4741",0
"4742",0
"4743",0
"4744",1
"4745",-1
"4746",1
"4747",0
"4748",0
"4749",0
"4750",0
"4751",0
"4752",0
"4753",0
"4754",1
"4755",0
"4756",0
"4757",0
"4758",1
"4759",0
"4760",0
"4761",0
"4762",0
"4763",0
"4764",-1
"4765",0
"4766",0
"4767",0
"4768",0
"4769",0
"4770",0
"4771",0
"4772",0
"4773",-1
"4774",0
"4775",0
"4776",0
"4777",0
"4778",-1
"4779",0
"4780",0
"4781",-1
"4782",-1
"4783",1
"4784",1
"4785",0
"4786",0
"4787",0
"4788",0
"4789",0
"4790",0
"4791",0
"4792",0
"4793",0
"4794",-1
"4795",0
"4796",1
"4797",0
"4798",0
"4799",0
"4800",0
"4801",0
"4802",0
"4803",-1
"4804",0
"4805",-1
"4806",1
"4807",0
"4808",-1
"4809",0
"4810",0
"4811",0
"4812",0
"4813",0
"4814",-1
"4815",0
"4816",0
"4817",0
"4818",1
"4819",0
"4820",0
"4821",-1
"4822",0
"4823",-1
"4824",0
"4825",0
"4826",0
"4827",-1
"4828",-1
"4829",0
"4830",-2
"4831",1
"4832",1
"4833",0
"4834",-1
"4835",0
"4836",0
"4837",0
